Bolivia,2022-01-19,70036
Netherlands,2022-01-29,41727
Zambia,2022-01-09,19201
Laos,2022-02-06,48048
Ukraine,2022-01-18,73626
Angola,2022-01-30,117747
Tajikistan,2022-02-04,43494
Angola,2022-01-19,144266
Mali,2022-02-09,
Maldives,2022-01-22,2460
Benin,2022-01-06,16980
High income,2022-01-21,5828433
Hong Kong,2022-01-12,40087
Hong Kong,2022-01-10,39191
Sweden,2022-02-09,47532
Iceland,2022-02-01,1869
Portugal,2022-02-19,44910
Georgia,2022-01-30,7909
Antigua and Barbuda,2022-01-14,113
Northern Ireland,2022-02-08,2174
Botswana,2022-02-05,2733
Armenia,2022-02-07,4483
Belarus,2022-01-28,47801
Solomon Islands,2022-01-24,1154
Afghanistan,2022-01-23,8595
Romania,2022-01-20,16852
Indonesia,2022-01-10,1252137
World,2022-02-06,18537264
Iraq,2022-01-23,47769
Australia,2022-02-07,206802
Turkey,2022-01-01,511603
Spain,2022-01-17,237985
Argentina,2022-01-22,366013
Ukraine,2022-01-22,68637
Uzbekistan,2022-01-30,3947
Bangladesh,2022-01-14,1244271
Bermuda,2022-02-05,180
Benin,2022-02-04,14887
Trinidad and Tobago,2022-01-28,1787
Singapore,2022-02-03,20926
Panama,2022-01-26,24320
Central African Republic,2022-01-18,3210
Mongolia,2022-01-02,3493
United States,2022-01-19,930887
Djibouti,2022-01-22,575
Croatia,2022-01-10,15253
Cyprus,2022-02-01,5071
Nicaragua,2022-02-16,24081
Georgia,2022-02-01,8894
Papua New Guinea,2022-01-18,143
United Arab Emirates,2022-02-02,29060
Canada,2022-01-30,249613
Kosovo,2022-01-05,1487
Sierra Leone,2022-01-24,32362
Low income,2022-02-06,314392
Bolivia,2022-01-09,107780
Georgia,2022-01-05,4668
Macao,2022-02-07,799
Isle of Man,2022-01-26,140
Gibraltar,2022-01-01,17
Chile,2022-01-18,72263
Benin,2022-01-21,15565
Guatemala,2022-01-09,62596
Spain,2022-02-08,108903
Egypt,2022-01-26,259740
Nicaragua,2022-01-04,23477
Saudi Arabia,2022-01-22,148404
Spain,2022-02-02,154946
Saint Vincent and the Grenadines,2022-02-10,225
Oceania,2022-01-28,316951
Guatemala,2022-02-02,57569
Scotland,2022-02-07,5913
Burundi,2022-01-09,41
Curacao,2022-02-09,192
Jamaica,2022-02-04,2417
Guinea-Bissau,2022-01-22,578
Lebanon,2022-01-09,26216
Ireland,2022-02-17,7504
Upper middle income,2022-01-16,10287324
Hungary,2022-01-08,21208
Belgium,2022-02-12,33870
Cook Islands,2022-02-05,6
Cote d'Ivoire,2022-02-10,65578
Philippines,2022-01-08,531791
Latvia,2022-01-15,9285
Asia,2022-02-18,18359831
Guernsey,2022-01-01,1747
Slovakia,2022-01-20,15791
Tunisia,2022-02-14,8568
Honduras,2022-01-23,41835
Macao,2022-01-04,1418
Wales,2022-02-08,3452
Moldova,2022-02-10,5204
Guyana,2022-01-31,1640
Uruguay,2022-01-17,21748
New Zealand,2022-02-14,53493
Guinea,2022-01-22,172447
Belize,2022-01-01,338
Sudan,2022-01-24,11878
Cuba,2022-02-14,23738
Iran,2022-01-05,412771
Uzbekistan,2022-02-05,87084
Djibouti,2022-01-11,608
Dominican Republic,2022-02-15,17278
Panama,2022-02-06,14959
Scotland,2022-02-15,7088
Thailand,2022-02-18,223733
Israel,2022-01-09,66924
Israel,2022-01-26,12599
Indonesia,2022-02-10,1252137
Timor,2022-01-03,1006
Germany,2022-01-08,586198
Malta,2022-02-15,1175
Germany,2022-02-05,249507
North Macedonia,2022-01-15,1615
Azerbaijan,2022-01-14,25887
China,2022-01-05,8842714
Dominica,2022-01-08,116
Costa Rica,2022-01-11,19351
Guinea-Bissau,2022-01-06,52
India,2022-01-25,7758004
Central African Republic,2022-01-11,3596
Honduras,2022-02-18,46776
Wales,2022-02-14,3019
Russia,2022-02-16,350404
Iceland,2022-01-14,3127
Hungary,2022-01-10,25552
Ethiopia,2022-01-06,5971
Chad,2022-02-02,1243
Denmark,2022-02-12,3935
Sudan,2022-01-18,8915
Sint Maarten (Dutch part),2022-01-17,561
Australia,2022-01-15,276075
South Korea,2022-01-18,382583
Georgia,2022-02-03,6700
Panama,2022-01-21,25829
Georgia,2022-02-11,3472
Kiribati,2022-01-24,330
Lithuania,2022-01-06,12748
Estonia,2022-02-04,2007
Europe,2022-02-14,1497293
Philippines,2022-01-18,763157
Serbia,2022-01-30,3791
Tunisia,2022-01-28,10986
Colombia,2022-01-04,150045
Norway,2022-01-20,44630
Mali,2022-02-11,
Sudan,2022-01-16,8915
Peru,2022-01-29,116919
Bosnia and Herzegovina,2022-01-13,4315
Botswana,2022-01-17,2733
Suriname,2022-02-15,141
Jersey,2022-01-13,404
European Union,2022-01-08,3134394
France,2022-02-11,194507
Aruba,2022-01-16,61
Europe,2022-01-11,3898839
Albania,2022-02-12,4008
Maldives,2022-01-26,2825
Serbia,2022-02-16,2078
Low income,2022-01-01,1226709
Zambia,2022-01-17,36338
Poland,2022-02-13,68724
Cote d'Ivoire,2022-01-05,59894
Andorra,2022-01-06,865
Cook Islands,2022-01-20,4
Mali,2022-02-13,
Montserrat,2022-02-10,15
Chile,2022-01-16,84955
Dominica,2022-01-21,46
Ecuador,2022-02-15,71954
Australia,2022-02-14,165863
Faeroe Islands,2022-01-06,319
Curacao,2022-01-19,508
Aruba,2022-02-06,61
Argentina,2022-02-04,337101
Upper middle income,2022-01-24,8910868
Montserrat,2022-01-27,19
Sri Lanka,2022-01-22,67203
Israel,2022-01-16,55903
Asia,2022-01-15,25127260
Samoa,2022-01-28,343
Low income,2022-02-04,272395
Guernsey,2022-01-05,1527
Australia,2022-01-23,282247
Cayman Islands,2022-02-03,91
Afghanistan,2022-01-25,9368
Venezuela,2022-01-15,126261
French Polynesia,2022-02-11,212
Luxembourg,2022-02-11,1837
Chad,2022-01-10,2544
Romania,2022-02-16,8087
Bangladesh,2022-01-12,1228523
Lithuania,2022-02-11,1407
El Salvador,2022-01-18,15221
Hong Kong,2022-01-07,34783
South Korea,2022-01-24,303974
Libya,2022-01-21,8943
Czechia,2022-02-14,12393
Cyprus,2022-01-04,3393
Isle of Man,2022-01-18,130
Ethiopia,2022-01-30,403
England,2022-01-02,240334
Isle of Man,2022-02-08,77
Slovenia,2022-02-02,2916
Sierra Leone,2022-01-04,1199
Kyrgyzstan,2022-01-03,4597
Zambia,2022-01-18,35424
Uruguay,2022-01-25,19188
Antigua and Barbuda,2022-02-03,18
China,2022-02-18,5577857
Latvia,2022-01-09,10301
Norway,2022-02-15,7923
Afghanistan,2022-01-02,17269
Andorra,2022-01-03,865
Belarus,2022-01-09,37499
South America,2022-01-08,1614585
Kenya,2022-01-03,84548
Uzbekistan,2022-01-14,85370
Sweden,2022-02-06,55096
Cuba,2022-02-04,50908
Finland,2022-01-01,38898
Slovakia,2022-02-11,3369
World,2022-01-18,29358706
Maldives,2022-01-31,3000
Malaysia,2022-02-19,154869
Anguilla,2022-01-30,29
Venezuela,2022-02-08,171912
Cuba,2022-01-17,172807
Laos,2022-01-02,35334
Singapore,2022-02-02,20582
Morocco,2022-01-08,75331
Albania,2022-02-02,16474
Lower middle income,2022-01-16,17752814
Libya,2022-01-26,10664
Angola,2022-01-25,136353
Angola,2022-01-26,134833
Oman,2022-01-21,14200
Guatemala,2022-01-20,88940
Grenada,2022-02-09,65
Haiti,2022-01-26,1607
Lebanon,2022-02-20,10741
Poland,2022-02-11,72635
Luxembourg,2022-02-07,2327
Algeria,2022-01-30,16222
Ethiopia,2022-01-31,352
Sri Lanka,2022-01-05,68435
Africa,2022-02-04,1067655
Myanmar,2022-01-12,167463
Pakistan,2022-01-16,710525
Bolivia,2022-02-04,35901
Ghana,2022-02-03,84487
Saint Kitts and Nevis,2022-02-16,220
Cape Verde,2022-01-15,2876
New Zealand,2022-01-12,41837
Belize,2022-02-03,637
Finland,2022-02-11,23092
Costa Rica,2022-01-19,16316
Nicaragua,2022-01-06,21715
Bulgaria,2022-01-04,10572
New Zealand,2022-01-22,47117
Azerbaijan,2022-01-22,20394
Kosovo,2022-01-18,3566
France,2022-01-15,540588
Africa,2022-02-11,1850689
Slovakia,2022-01-09,24662
Algeria,2022-01-19,16222
Scotland,2022-01-04,19513
Dominica,2022-02-07,57
Wallis and Futuna,2022-01-15,6
Bahamas,2022-01-25,434
Jamaica,2022-01-29,2619
New Zealand,2022-01-24,54577
Iraq,2022-01-26,47509
Guyana,2022-01-06,1702
China,2022-01-14,5887000
Malawi,2022-01-21,1558
Nauru,2022-01-14,0
Chile,2022-01-03,129455
Upper middle income,2022-01-08,11062921
Comoros,2022-01-25,609
Latvia,2022-01-17,8966
Sri Lanka,2022-02-06,122864
Pakistan,2022-01-08,665476
Suriname,2022-02-16,137
Comoros,2022-01-19,609
Gibraltar,2022-01-28,114
Panama,2022-01-27,19956
Thailand,2022-02-05,257975
Uruguay,2022-01-16,21214
Botswana,2022-01-20,2733
Zambia,2022-02-17,15886
Slovakia,2022-01-30,6967
Guyana,2022-01-14,2051
Solomon Islands,2022-01-16,760
South Korea,2022-02-02,191673
Ecuador,2022-01-08,86424
Singapore,2022-01-20,39746
Chad,2022-01-16,2544
Ecuador,2022-02-13,69319
Azerbaijan,2022-01-25,20546
Hungary,2022-02-17,
Jordan,2022-01-16,35491
Serbia,2022-01-01,11564
Switzerland,2022-01-31,25654
Uzbekistan,2022-01-23,3947
Slovakia,2022-01-24,12732
Malta,2022-01-30,2362
Mali,2022-02-14,
Saint Kitts and Nevis,2022-01-16,61
Cyprus,2022-01-03,3393
Libya,2022-01-24,10031
Saint Kitts and Nevis,2022-01-18,66
Isle of Man,2022-01-10,541
Solomon Islands,2022-02-01,992
High income,2022-01-01,4939337
Portugal,2022-02-13,55501
Croatia,2022-01-11,15424
Georgia,2022-01-28,6976
Saudi Arabia,2022-01-26,237155
Syria,2022-02-01,2829
Africa,2022-01-10,2561896
Curacao,2022-02-03,257
Guinea,2022-01-06,69204
Jersey,2022-01-24,178
Denmark,2022-01-31,10991
Singapore,2022-02-07,23763
England,2022-02-18,48481
Dominica,2022-01-12,54
New Caledonia,2022-01-19,215
Guernsey,2022-01-25,79
North America,2022-01-06,1569649
Tajikistan,2022-01-11,65092
Canada,2022-01-12,369341
Dominican Republic,2022-01-29,32971
Paraguay,2022-02-09,26709
Czechia,2022-01-25,37382
Tonga,2022-01-07,333
Slovakia,2022-01-02,26622
Mauritania,2022-01-23,5532
Saint Lucia,2022-01-30,64
Guinea,2022-01-23,99365
Bolivia,2022-01-01,46080
North America,2022-01-30,1899208
Portugal,2022-01-17,81069
Ecuador,2022-01-04,51265
Algeria,2022-01-15,17131
Indonesia,2022-02-03,1252137
Fiji,2022-01-12,312
Kenya,2022-02-19,152608
Jamaica,2022-01-17,3507
Guinea-Bissau,2022-01-21,448
Saint Lucia,2022-02-11,62
Laos,2022-01-05,35334
Chad,2022-01-27,1229
Gambia,2022-01-04,2299
Niger,2022-01-23,972
Switzerland,2022-02-13,10871
Yemen,2022-01-15,1926
Cyprus,2022-02-04,6937
Latvia,2022-01-22,7433
Trinidad and Tobago,2022-01-09,3711
Kazakhstan,2022-01-12,4058
Africa,2022-02-16,1028518
Timor,2022-01-02,1006
Montenegro,2022-01-25,666
Norway,2022-02-04,16632
Cote d'Ivoire,2022-02-02,57941
Sint Maarten (Dutch part),2022-02-01,63
Europe,2022-02-01,2456243
Montserrat,2022-02-01,10
Luxembourg,2022-02-04,2440
Turks and Caicos Islands,2022-01-29,122
Bolivia,2022-01-10,101932
Italy,2022-01-13,652408
Guyana,2022-01-05,1528
Latvia,2022-02-06,3567
Spain,2022-02-15,72211
Switzerland,2022-01-29,28291
Cambodia,2022-01-11,68106
Czechia,2022-02-16,10748
Eswatini,2022-01-30,1694
Vietnam,2022-02-02,295060
Scotland,2022-02-18,6356
Low income,2022-01-23,1097131
Central African Republic,2022-01-16,3467
Angola,2022-01-29,124771
Ireland,2022-02-14,8181
Malaysia,2022-01-01,140469
World,2022-01-31,22956951
India,2022-01-10,8528083
Indonesia,2022-02-15,1252137
Liechtenstein,2022-02-15,33
Spain,2022-01-16,239028
Laos,2022-01-20,38966
Armenia,2022-01-23,10318
Malta,2022-01-08,7868
Trinidad and Tobago,2022-02-09,1597
Bhutan,2022-01-13,157
European Union,2022-01-25,2297168
Kenya,2022-02-15,235247
Greece,2022-01-09,74082
Lebanon,2022-02-17,10879
Belgium,2022-02-03,33572
Uzbekistan,2022-01-04,83238
Antigua and Barbuda,2022-01-07,45
Benin,2022-01-18,16074
Russia,2022-01-16,369940
Belgium,2022-01-29,43321
Georgia,2022-01-16,7687
United Arab Emirates,2022-02-09,24499
Turkey,2022-01-24,194336
Ecuador,2022-01-18,103727
Saint Kitts and Nevis,2022-02-06,136
Poland,2022-02-02,109672
Rwanda,2022-01-20,127901
French Polynesia,2022-01-20,578
Macao,2022-01-30,2047
Italy,2022-02-05,382795
Nigeria,2022-01-02,136694
Greece,2022-01-14,78769
Djibouti,2022-01-28,588
China,2022-02-07,1448143
Guernsey,2022-01-11,283
France,2022-02-08,204505
Norway,2022-02-12,9318
Trinidad and Tobago,2022-01-05,3206
Singapore,2022-01-22,38283
Djibouti,2022-01-10,608
Liechtenstein,2022-02-11,54
Sint Maarten (Dutch part),2022-01-13,767
England,2022-01-04,218730
Sweden,2022-02-03,59887
Mongolia,2022-01-29,2230
Iraq,2022-02-06,43103
Vanuatu,2022-01-25,688
New Zealand,2022-02-16,49173
Russia,2022-01-05,84074
Jersey,2022-01-27,155
Niger,2022-01-11,16216
