Bahamas,2022-01-31,350
Low income,2022-01-13,513269
Mexico,2022-01-13,498983
Scotland,2022-01-27,9657
Mongolia,2022-02-13,848
Latvia,2022-02-04,3854
Moldova,2022-01-09,3202
Madagascar,2022-01-31,5727
Venezuela,2022-02-09,157405
China,2022-01-30,4582429
Honduras,2022-01-23,41835
Azerbaijan,2022-01-30,26701
Nepal,2022-01-21,217412
Australia,2022-01-26,245784
Slovakia,2022-01-31,6617
Papua New Guinea,2022-02-11,802
Liberia,2022-01-05,11591
Rwanda,2022-01-04,127901
Jordan,2022-01-07,35491
Solomon Islands,2022-01-14,760
Liechtenstein,2022-02-15,33
Zimbabwe,2022-01-23,12937
Turkey,2022-02-12,158220
Belarus,2022-01-29,46348
Scotland,2022-01-02,23842
Cook Islands,2022-01-08,8
Papua New Guinea,2022-01-21,473
World,2022-01-27,26273835
Sierra Leone,2022-01-27,28631
Netherlands,2022-01-04,249768
Liechtenstein,2022-02-03,84
Gibraltar,2022-02-01,77
Japan,2022-01-23,175639
Saint Kitts and Nevis,2022-01-06,73
Taiwan,2022-02-12,220526
Angola,2022-02-01,106738
Guernsey,2022-01-20,66
Malaysia,2022-02-17,154533
Isle of Man,2022-02-07,92
High income,2022-01-26,5089430
Zambia,2022-02-07,15274
Afghanistan,2022-02-02,11157
France,2022-02-17,161028
Tonga,2022-01-13,162
Thailand,2022-02-07,257594
Latvia,2022-02-11,2879
Cape Verde,2022-02-07,2355
Mexico,2022-01-04,99045
Belize,2022-02-12,458
Qatar,2022-01-30,25470
Cook Islands,2022-01-14,4
Democratic Republic of Congo,2022-01-28,8568
Guinea,2022-02-10,132
Argentina,2022-02-02,333133
Lebanon,2022-02-20,10741
Indonesia,2022-01-27,1252137
France,2022-02-15,180565
Gibraltar,2022-01-19,126
Jamaica,2022-01-13,4157
El Salvador,2022-01-08,11298
Montserrat,2022-01-15,48
Mexico,2022-01-19,593054
South America,2022-02-06,2187185
Qatar,2022-01-08,9947
Guyana,2022-02-05,1620
Botswana,2022-02-03,2733
Kazakhstan,2022-01-30,18049
Cyprus,2022-01-24,3871
Mali,2022-01-07,58966
Bangladesh,2022-01-24,970239
Mexico,2022-01-20,600245
Slovakia,2022-01-19,16491
Norway,2022-01-06,43111
Madagascar,2022-01-29,5727
British Virgin Islands,2022-01-13,22
Laos,2022-01-16,35334
Moldova,2022-01-22,6527
Indonesia,2022-01-09,1252137
Zambia,2022-02-11,15264
Estonia,2022-02-19,1070
Timor,2022-01-13,1187
Mongolia,2022-01-22,4885
Ethiopia,2022-01-24,1012
Cambodia,2022-02-08,41568
Andorra,2022-01-18,813
Panama,2022-01-05,11607
Cyprus,2022-01-04,3393
Hungary,2022-01-11,25667
Mauritania,2022-01-03,66238
Italy,2022-02-17,181285
Gabon,2022-01-12,3128
Haiti,2022-02-02,1422
Oceania,2022-01-29,298409
Malta,2022-02-12,1268
Saudi Arabia,2022-02-09,165655
Myanmar,2022-01-04,188717
Czechia,2022-02-02,27895
Guinea,2022-02-07,1261
Serbia,2022-02-16,2078
Madagascar,2022-01-21,5727
Ireland,2022-02-06,9581
Peru,2022-01-04,172583
Norway,2022-01-18,51521
Vanuatu,2022-01-23,736
Mauritania,2022-01-20,6046
New Zealand,2022-01-25,55264
Jersey,2022-01-31,129
Lebanon,2022-01-26,14177
Bahrain,2022-02-04,2429
Barbados,2022-01-26,160
Syria,2022-01-15,4079
Panama,2022-02-14,13709
Belgium,2022-02-05,31445
Angola,2022-01-01,53366
British Virgin Islands,2022-01-16,23
Chile,2022-01-11,102380
Mauritania,2022-01-05,61459
Nepal,2022-02-13,225146
Burundi,2022-02-03,64
France,2022-01-10,639913
Nigeria,2022-01-19,261549
Niger,2022-01-22,972
England,2022-02-12,56772
Tunisia,2022-02-17,8149
Hong Kong,2022-01-23,39459
Vietnam,2022-02-18,745622
Andorra,2022-01-13,865
Algeria,2022-01-26,16222
Bahamas,2022-02-08,316
Algeria,2022-01-27,16222
Dominica,2022-01-07,132
Greece,2022-02-17,27134
Democratic Republic of Congo,2022-02-09,5476
Curacao,2022-02-09,192
Bolivia,2022-01-08,106292
Asia,2022-01-30,14603136
European Union,2022-02-16,953962
Sri Lanka,2022-01-14,73723
Greece,2022-01-15,77109
Maldives,2022-02-02,2918
Grenada,2022-01-08,177
North America,2022-01-27,2292619
Rwanda,2022-01-13,127901
Greece,2022-02-05,39308
Sweden,2022-01-05,26694
Chile,2022-01-12,97723
Madagascar,2022-01-12,5727
Cayman Islands,2022-01-03,226
Cuba,2022-01-15,183021
Timor,2022-01-29,1078
United Kingdom,2022-01-21,128795
Saudi Arabia,2022-01-24,224833
Anguilla,2022-02-08,26
Georgia,2022-01-13,7294
Turks and Caicos Islands,2022-01-07,122
Nepal,2022-01-20,219924
Portugal,2022-02-03,76325
Namibia,2022-01-13,908
Panama,2022-01-25,22933
Benin,2022-01-03,17660
Moldova,2022-02-17,4519
Grenada,2022-01-25,121
Japan,2022-01-07,139729
Iraq,2022-01-28,43895
Asia,2022-02-10,13898083
Niger,2022-01-18,972
Timor,2022-01-31,823
China,2022-02-09,3107571
Europe,2022-01-18,3740501
British Virgin Islands,2022-01-18,23
Brazil,2022-02-01,1120005
Anguilla,2022-02-05,29
Italy,2022-02-12,244841
Ethiopia,2022-01-16,1095
Democratic Republic of Congo,2022-01-23,4465
Czechia,2022-02-04,23112
Ghana,2022-01-29,84487
Canada,2022-02-07,164568
Upper middle income,2022-01-07,10528692
Panama,2022-01-09,25251
Northern Ireland,2022-02-03,2200
Costa Rica,2022-01-08,18980
Saint Lucia,2022-01-07,100
Brazil,2022-02-04,1040783
Vietnam,2022-01-03,1011062
Turks and Caicos Islands,2022-01-30,122
Guatemala,2022-01-13,94676
Guernsey,2022-02-07,86
Luxembourg,2022-01-24,5592
Turks and Caicos Islands,2022-01-01,122
New Caledonia,2022-01-22,208
North Macedonia,2022-01-07,1615
Northern Ireland,2022-02-15,2117
Bahrain,2022-01-13,5023
Bolivia,2022-01-29,44052
United Kingdom,2022-01-29,100659
El Salvador,2022-02-11,8734
Europe,2022-02-11,1659257
Central African Republic,2022-01-03,3596
United States,2022-02-02,580955
Chile,2022-01-26,71720
World,2022-02-12,22377384
Oceania,2022-01-16,321503
Uruguay,2022-02-05,10917
Zambia,2022-01-26,11984
Argentina,2022-01-24,386645
Tunisia,2022-02-15,8962
Lower middle income,2022-01-28,10809108
Iraq,2022-01-27,45702
Taiwan,2022-01-18,409515
Dominican Republic,2022-01-07,16600
Austria,2022-01-12,45774
Rwanda,2022-02-17,
World,2022-02-04,18833308
European Union,2022-02-05,1532808
Austria,2022-01-11,45018
Senegal,2022-01-06,459
Cote d'Ivoire,2022-01-18,10956
Comoros,2022-01-20,609
England,2022-01-10,220651
Wallis and Futuna,2022-01-03,7
United States,2022-01-26,731975
Cambodia,2022-01-01,40661
Bulgaria,2022-02-07,6583
New Zealand,2022-01-08,27107
Venezuela,2022-01-25,126261
French Polynesia,2022-01-30,217
Oman,2022-01-31,16068
Bosnia and Herzegovina,2022-01-27,4315
South Korea,2022-01-27,302904
Ghana,2022-02-03,84487
Dominican Republic,2022-01-20,22499
Japan,2022-01-04,139729
Maldives,2022-01-23,2576
Australia,2022-01-11,239447
Georgia,2022-02-17,3310
Maldives,2022-02-07,2818
Antigua and Barbuda,2022-01-17,108
Mexico,2022-01-15,565105
Montserrat,2022-02-07,10
Jamaica,2022-02-20,1745
Luxembourg,2022-01-20,6131
Africa,2022-01-18,1666666
New Caledonia,2022-01-11,130
Montserrat,2022-01-17,44
Greenland,2022-01-09,38
Estonia,2022-01-08,4388
Africa,2022-02-15,1186368
Hong Kong,2022-01-02,17404
South America,2022-01-28,2847758
Syria,2022-01-30,2829
Slovakia,2022-01-29,7928
Saudi Arabia,2022-01-16,185855
Haiti,2022-02-15,453
Indonesia,2022-02-18,1252137
Taiwan,2022-01-06,46098
Cook Islands,2022-01-31,6
Malawi,2022-02-06,1320
Vanuatu,2022-01-26,639
Venezuela,2022-01-28,126261
Antigua and Barbuda,2022-01-12,103
Ghana,2022-01-21,156671
Greece,2022-02-08,35471
Pakistan,2022-01-16,710525
Indonesia,2022-02-06,1252137
Suriname,2022-01-08,342
Myanmar,2022-01-10,157663
South Africa,2022-02-11,120816
Serbia,2022-02-14,2882
Sierra Leone,2022-01-24,32362
Portugal,2022-01-12,63611
Denmark,2022-01-21,28386
Gibraltar,2022-01-06,17
Gibraltar,2022-01-20,127
Rwanda,2022-01-07,127901
Austria,2022-01-29,27953
Jersey,2022-01-28,149
Mexico,2022-01-10,444046
Uruguay,2022-02-17,4586
France,2022-02-10,200013
Bahrain,2022-01-25,3640
Malta,2022-01-04,6428
Timor,2022-02-01,696
Turkey,2022-01-08,581065
Central African Republic,2022-01-08,3596
Moldova,2022-01-25,6436
Belize,2022-01-03,338
Mongolia,2022-02-06,479
Mauritania,2022-02-12,3264
Thailand,2022-02-08,266270
Chile,2022-01-27,65005
Chile,2022-01-16,84955
Niger,2022-01-03,18757
South Sudan,2022-01-06,810
El Salvador,2022-01-14,15221
Bahrain,2022-01-28,3603
Guinea-Bissau,2022-01-25,763
Cook Islands,2022-02-03,6
Paraguay,2022-02-17,18823
Pakistan,2022-01-22,632491
Paraguay,2022-01-16,24988
Panama,2022-01-19,28755
Slovenia,2022-01-10,7021
Ghana,2022-02-10,84487
Eswatini,2022-02-10,949
Sudan,2022-02-02,159116
Guinea-Bissau,2022-02-02,1972
Mauritania,2022-01-19,6218
Oman,2022-01-18,12331
Yemen,2022-01-14,1926
Slovakia,2022-01-27,9849
India,2022-01-25,7758004
Namibia,2022-01-02,303
Myanmar,2022-02-09,117521
Thailand,2022-01-27,401917
Benin,2022-01-07,16754
United Arab Emirates,2022-02-09,24499
Taiwan,2022-02-14,249437
Cuba,2022-02-06,42624
Bangladesh,2022-01-20,1846702
China,2022-01-27,4751714
Georgia,2022-02-19,3160
Bulgaria,2022-01-14,22533
United Arab Emirates,2022-01-20,29224
Macao,2022-02-03,983
Venezuela,2022-02-10,142898
Kazakhstan,2022-02-01,17428
South Africa,2022-02-15,118430
Faeroe Islands,2022-01-25,218
Nicaragua,2022-02-09,20522
Pakistan,2022-01-19,661267
Madagascar,2022-01-22,5727
Angola,2022-01-16,114241
Kosovo,2022-01-30,4308
Cameroon,2022-01-13,254
Kazakhstan,2022-01-10,6912
Malta,2022-01-15,5804
Sao Tome and Principe,2022-01-06,384
Samoa,2022-01-03,57
Venezuela,2022-01-27,126261
Uruguay,2022-02-03,11796
Russia,2022-01-15,368166
Lower middle income,2022-01-20,12636763
United States,2022-01-28,693212
Cook Islands,2022-01-02,14
Guernsey,2022-02-14,83
Qatar,2022-01-23,27508
Guatemala,2022-02-12,48090
Niger,2022-01-04,18757
South Sudan,2022-01-22,2682
Gabon,2022-01-07,3128
Barbados,2022-02-07,134
Bahamas,2022-01-26,434
European Union,2022-01-01,2042918
Wales,2022-01-03,19090
Wales,2022-01-30,4734
Czechia,2022-01-15,68118
Luxembourg,2022-02-02,2749
Japan,2022-01-24,194600
Finland,2022-01-21,36847
South Sudan,2022-01-23,2682
North Macedonia,2022-01-03,1615
Sint Maarten (Dutch part),2022-01-25,91
Latvia,2022-01-25,6728
United Kingdom,2022-02-09,69509
Poland,2022-02-13,68724
Israel,2022-01-01,22736
Jersey,2022-01-25,170
South Africa,2022-02-18,58588
Kyrgyzstan,2022-01-21,10186
Canada,2022-01-13,369777
Central African Republic,2022-01-30,4817
Isle of Man,2022-01-15,211
Australia,2022-01-24,281234
Kyrgyzstan,2022-02-15,8484
Burundi,2022-01-29,62
Honduras,2022-01-06,31380
Philippines,2022-01-05,424239
Panama,2022-01-15,25641
Luxembourg,2022-01-18,6586
Armenia,2022-01-31,9113
Guinea,2022-01-26,18767
Asia,2022-01-24,18745735
Curacao,2022-02-02,246
Curacao,2022-02-13,159
Laos,2022-02-09,48048
Iran,2022-02-15,302466
Venezuela,2022-01-30,155884
Greenland,2022-01-20,52
Cambodia,2022-01-19,132709
Croatia,2022-02-17,3169
Haiti,2022-01-05,529
Hungary,2022-01-24,25387
European Union,2022-01-18,2963268
El Salvador,2022-01-22,12914
Saint Kitts and Nevis,2022-02-17,220
Uganda,2022-01-31,38994
Guyana,2022-01-31,1640
Uruguay,2022-02-20,4251
England,2022-01-04,218730
Central African Republic,2022-01-26,4211
Liberia,2022-01-03,11591
Wallis and Futuna,2022-01-13,7
Greece,2022-01-09,74082
Peru,2022-01-22,152482
Bangladesh,2022-02-02,957674
Equatorial Guinea,2022-01-01,49
Burundi,2022-01-15,47
Anguilla,2022-02-14,25
Vietnam,2022-01-17,1072972
Niger,2022-01-27,972
China,2022-02-20,5432143
Honduras,2022-02-09,16773
Barbados,2022-01-10,292
Hungary,2022-01-19,26080
Isle of Man,2022-01-26,140
Algeria,2022-01-31,16222
Cook Islands,2022-01-11,4
England,2022-01-06,173288
Iceland,2022-01-19,3094
Turks and Caicos Islands,2022-02-07,70
Sudan,2022-02-17,
Bahamas,2022-01-28,400
Estonia,2022-01-18,4431
Curacao,2022-02-03,257
Tunisia,2022-01-16,17862
Albania,2022-01-28,5471
Mauritania,2022-02-08,4259
Estonia,2022-02-10,1398
Kazakhstan,2022-01-29,17646
Dominican Republic,2022-02-19,16360
Guernsey,2022-01-12,262
Seychelles,2022-01-07,347
Uzbekistan,2022-01-21,3947
Faeroe Islands,2022-02-06,56
Taiwan,2022-01-21,585216
French Polynesia,2022-02-03,217
Poland,2022-01-08,170043
Albania,2022-02-08,4348
Kenya,2022-01-20,59708
Eswatini,2022-01-08,2103
Ukraine,2022-02-04,60040
Indonesia,2022-02-08,1252137
Uganda,2022-01-27,34798
Burundi,2022-01-27,62
Serbia,2022-01-04,7562
Saint Lucia,2022-02-04,82
Malaysia,2022-02-09,112722
Nigeria,2022-01-09,245463
Northern Ireland,2022-01-29,2695
Ethiopia,2022-02-12,8528
Poland,2022-01-05,140664
Croatia,2022-02-18,3070
Bhutan,2022-02-06,3110
Chile,2022-02-10,60579
Peru,2022-02-10,106343
Guinea,2022-01-25,22344
Algeria,2022-01-20,16222
Dominican Republic,2022-01-06,14074
Poland,2022-01-07,145061
Malaysia,2022-01-28,188702
Guatemala,2022-01-28,58509
Low income,2022-01-22,1054460
Malta,2022-01-31,2174
Dominica,2022-01-19,33
Central African Republic,2022-01-02,3596
Sint Maarten (Dutch part),2022-01-26,83
Philippines,2022-02-13,384193
Oceania,2022-01-02,91927
Syria,2022-02-11,2829
Malta,2022-01-06,6546
Luxembourg,2022-02-09,2148
Lithuania,2022-02-07,2251
Myanmar,2022-02-08,111338
Russia,2022-01-03,409321
Armenia,2022-01-07,4864
Bolivia,2022-01-30,44154
Iran,2022-01-21,386871
Benin,2022-01-11,16074
Cambodia,2022-02-06,36884
Cote d'Ivoire,2022-01-01,119128
Vanuatu,2022-02-01,399
Pakistan,2022-01-12,663710
Uganda,2022-01-07,121906
Zambia,2022-01-04,21948
Sweden,2022-02-11,42490
Philippines,2022-02-11,327528
North Macedonia,2022-01-10,1615
Maldives,2022-01-06,278
Georgia,2022-01-22,6741
Africa,2022-01-17,1450085
Argentina,2022-02-13,261770
Europe,2022-01-06,3036902
Brazil,2022-01-23,1371363
San Marino,2022-01-28,264
Ireland,2022-01-07,29278
Lebanon,2022-01-18,15392
China,2022-02-16,5820714
Macao,2022-02-20,2832
Cuba,2022-01-02,124017
Sierra Leone,2022-02-01,9974
Saint Kitts and Nevis,2022-01-25,36
Bolivia,2022-01-22,59068
Tajikistan,2022-01-20,42091
Saudi Arabia,2022-01-25,234843
Kiribati,2022-01-25,330
Somalia,2022-01-13,5028
Ecuador,2022-02-08,62494
Liechtenstein,2022-02-02,84
Kuwait,2022-01-01,15791
Dominica,2022-01-21,46
Low income,2022-02-19,791454
Aruba,2022-01-15,61
Bangladesh,2022-01-05,829757
Laos,2022-02-06,48048
Iraq,2022-01-18,53831
Tunisia,2022-01-21,22490
Kazakhstan,2022-02-02,16821
Croatia,2022-01-04,11889
Montenegro,2022-01-31,399
Anguilla,2022-01-28,28
Argentina,2022-01-12,411708
Guinea,2022-02-06,2802
Brazil,2022-01-08,560272
Kosovo,2022-01-24,4352
High income,2022-01-13,6756333
Malaysia,2022-01-15,218788
Australia,2022-02-04,222311
Zambia,2022-02-09,15890
Solomon Islands,2022-02-07,962
Jamaica,2022-01-31,2290
Kosovo,2022-02-15,1141
Colombia,2022-01-11,237837
Saint Kitts and Nevis,2022-01-20,65
Central African Republic,2022-01-28,4817
Dominica,2022-01-17,36
Dominica,2022-02-04,107
Iraq,2022-01-26,47509
Dominica,2022-01-26,46
United States,2022-02-01,612289
Portugal,2022-01-25,84790
Sint Maarten (Dutch part),2022-01-19,341
Bulgaria,2022-02-16,4781
Dominican Republic,2022-01-03,9319
Mozambique,2022-01-11,284993
Austria,2022-01-19,38051
Northern Ireland,2022-02-18,2013
Algeria,2022-02-04,16222
Liechtenstein,2022-01-26,119
Mauritania,2022-01-23,5532
Netherlands,2022-01-17,136018
Laos,2022-01-12,35334
Malta,2022-01-01,5965
Yemen,2022-02-04,2143
Serbia,2022-02-03,3561
Saudi Arabia,2022-01-30,224007
Namibia,2022-01-07,735
Saudi Arabia,2022-01-05,212638
Ecuador,2022-01-06,63867
United States,2022-01-14,1133306
Indonesia,2022-02-11,1252137
Libya,2022-01-24,10031
Kazakhstan,2022-01-02,17323
Mozambique,2022-01-29,68786
Indonesia,2022-02-03,1252137
Montserrat,2022-02-02,8
Malaysia,2022-02-05,72674
Africa,2022-02-03,1196500
Argentina,2022-01-08,412976
England,2022-02-01,77461
Zambia,2022-02-02,13883
Europe,2022-01-12,3986259
Belarus,2022-01-05,54584
United Arab Emirates,2022-02-03,27422
China,2022-02-02,2405429
Finland,2022-01-19,26015
England,2022-01-11,207160
Somalia,2022-01-30,1578
Namibia,2022-02-11,846
Yemen,2022-01-19,3098
Asia,2022-01-12,25925993
Lebanon,2022-01-03,15943
Aruba,2022-01-03,55
Sao Tome and Principe,2022-01-04,384
Colombia,2022-01-23,247064
Saint Lucia,2022-01-12,134
Ukraine,2022-02-12,58282
Paraguay,2022-01-07,28290
Venezuela,2022-02-05,215433
Iceland,2022-02-14,706
Nigeria,2022-01-10,247034
Lower middle income,2022-01-19,13461930
Qatar,2022-01-20,22299
Africa,2022-01-30,1161246
Colombia,2022-01-31,225309
Comoros,2022-01-19,609
Antigua and Barbuda,2022-02-04,18
Saint Lucia,2022-01-20,121
Lower middle income,2022-01-06,13425634
Morocco,2022-02-11,57342
Mozambique,2022-01-02,90954
Seychelles,2022-01-18,347
Croatia,2022-02-04,5435
Thailand,2022-02-16,234827
Somalia,2022-01-12,5028
Rwanda,2022-01-06,127901
Jamaica,2022-01-07,3164
Italy,2022-01-17,655408
Trinidad and Tobago,2022-01-08,3287
Qatar,2022-02-05,25867
Bolivia,2022-01-01,46080
Grenada,2022-01-04,175
Kiribati,2022-01-01,640
Cote d'Ivoire,2022-02-17,
Paraguay,2022-01-10,27987
Africa,2022-02-06,1111992
Bhutan,2022-02-11,6022
Kuwait,2022-01-08,12663
Lithuania,2022-01-16,11315
Antigua and Barbuda,2022-01-09,68
Mauritania,2022-02-11,3513
Greece,2022-01-05,72791
Wales,2022-02-14,3019
Mozambique,2022-01-07,148663
Bermuda,2022-01-09,170
South Korea,2022-01-06,413545
Spain,2022-02-11,96253
Senegal,2022-01-24,4472
Libya,2022-01-03,8186
Finland,2022-01-08,36863
Maldives,2022-02-10,2959
Kuwait,2022-01-29,12237
Costa Rica,2022-01-24,11140
Faeroe Islands,2022-01-09,402
Dominica,2022-02-11,25
Croatia,2022-01-31,6927
Jordan,2022-01-22,27480
Colombia,2022-02-13,218177
Bahrain,2022-01-03,6730
Ethiopia,2022-01-11,528
China,2022-02-10,3994857
Turks and Caicos Islands,2022-01-24,122
Netherlands,2022-02-11,21353
Guinea-Bissau,2022-01-29,894
Low income,2022-01-24,980914
Kazakhstan,2022-02-15,326541
Iran,2022-02-02,490461
Qatar,2022-01-01,7892
Venezuela,2022-01-07,126261
Gabon,2022-01-20,3227
Honduras,2022-01-05,31380
Timor,2022-02-03,660
Oceania,2022-01-20,321063
Lithuania,2022-01-08,15751
Sweden,2022-01-09,33559
Thailand,2022-01-02,259660
Iran,2022-01-22,384684
Mongolia,2022-02-03,952
Liechtenstein,2022-01-25,127
Iran,2022-01-14,578783
Sint Maarten (Dutch part),2022-01-14,892
Italy,2022-01-07,489499
El Salvador,2022-02-10,9649
Seychelles,2022-01-14,347
European Union,2022-01-11,3175246
Vietnam,2022-01-25,1073445
Slovenia,2022-02-10,2133
Angola,2022-01-28,131795
Wales,2022-01-23,7101
Africa,2022-01-09,2151130
Netherlands,2022-02-01,37519
Nicaragua,2022-02-02,31693
Morocco,2022-02-17,
Palestine,2022-01-01,4904
Zambia,2022-01-16,33089
Northern Ireland,2022-02-02,2309
Lithuania,2022-01-10,15937
Guinea,2022-01-31,10873
Solomon Islands,2022-01-27,1124
Tajikistan,2022-01-18,53591
Sint Maarten (Dutch part),2022-01-18,451
Guyana,2022-02-04,1548
Gibraltar,2022-02-02,80
Cayman Islands,2022-01-05,226
Israel,2022-02-14,5571
Saint Lucia,2022-01-08,104
World,2022-01-13,36590735
Thailand,2022-01-23,438395
Italy,2022-01-25,542757
Iraq,2022-02-13,40689
Haiti,2022-01-11,251
Serbia,2022-02-09,3283
Singapore,2022-01-12,48168
Nicaragua,2022-01-22,37525
Philippines,2022-01-24,598838
India,2022-01-19,6879112
Asia,2022-02-06,11639446
Isle of Man,2022-01-08,531
Vietnam,2022-01-02,1037414
Lebanon,2022-01-15,19299
Uruguay,2022-01-31,15944
French Polynesia,2022-01-16,722
Spain,2022-01-14,237859
Europe,2022-01-15,3906217
Saint Lucia,2022-01-29,58
North America,2022-01-06,1569649
Azerbaijan,2022-01-31,26703
Libya,2022-01-08,14167
Grenada,2022-01-16,171
Switzerland,2022-01-26,35520
Oman,2022-01-11,11708
Kyrgyzstan,2022-02-07,7285
Lithuania,2022-02-17,981
Saint Kitts and Nevis,2022-01-26,30
Burundi,2022-01-14,44
Kazakhstan,2022-01-12,4058
Qatar,2022-01-28,26886
Sudan,2022-01-11,8915
Cote d'Ivoire,2022-02-09,65578
Egypt,2022-01-27,255693
Nigeria,2022-02-17,
Samoa,2022-01-26,304
Zambia,2022-02-14,14806
Peru,2022-01-23,149416
Afghanistan,2022-01-16,10588
Romania,2022-01-20,16852
South Korea,2022-02-18,169541
Jersey,2022-02-06,112
North Macedonia,2022-01-13,1615
Israel,2022-02-19,4061
Isle of Man,2022-02-12,57
Moldova,2022-01-06,2923
Myanmar,2022-02-07,105155
Jamaica,2022-02-19,1757
Costa Rica,2022-02-14,21051
Finland,2022-01-09,45915
Afghanistan,2022-01-12,15287
Equatorial Guinea,2022-01-04,49
Malaysia,2022-01-07,188481
Denmark,2022-01-22,26714
Qatar,2022-02-11,16919
Angola,2022-01-14,105952
Laos,2022-01-06,35334
Australia,2022-02-15,157389
Bangladesh,2022-02-08,957674
Syria,2022-01-05,65563
Somalia,2022-01-01,6736
Lithuania,2022-01-01,12895
Uganda,2022-01-22,29203
Laos,2022-01-27,48048
Qatar,2022-01-27,26784
Solomon Islands,2022-01-31,997
Comoros,2022-02-14,0
Zambia,2022-01-30,14022
Grenada,2022-01-17,163
Indonesia,2022-01-20,1252137
Zambia,2022-01-24,17106
Cote d'Ivoire,2022-01-21,9629
Niger,2022-01-02,18757
Suriname,2022-02-16,137
Angola,2022-01-02,47890
Malaysia,2022-01-02,144755
Jamaica,2022-01-17,3507
Aruba,2022-01-19,63
Denmark,2022-01-31,10991
Italy,2022-01-21,595100
Belgium,2022-01-31,38670
Kiribati,2022-01-06,748
Oceania,2022-01-27,311859
High income,2022-01-03,5092381
United Kingdom,2022-02-10,68617
Romania,2022-01-30,17555
Ukraine,2022-01-07,45065
Germany,2022-02-07,236656
Bahamas,2022-02-07,316
Latvia,2022-02-06,3567
Netherlands,2022-01-15,163375
Bangladesh,2022-01-02,829757
High income,2022-01-18,6304243
China,2022-01-31,3867571
Slovakia,2022-01-24,12732
Gabon,2022-01-15,3128
Seychelles,2022-01-15,347
Qatar,2022-02-18,16108
Cook Islands,2022-02-01,6
Malaysia,2022-01-26,196924
Sierra Leone,2022-01-06,1199
Czechia,2022-02-20,8889
Pakistan,2022-01-10,600999
Papua New Guinea,2022-01-02,459
Djibouti,2022-01-03,608
Sint Maarten (Dutch part),2022-01-04,15
Madagascar,2022-01-18,5727
Burundi,2022-01-08,41
Croatia,2022-02-02,6193
South Korea,2022-02-11,204509
Albania,2022-01-24,5471
United Arab Emirates,2022-02-10,24079
Saint Vincent and the Grenadines,2022-02-14,89
Isle of Man,2022-01-03,393
North America,2022-01-28,2099582
India,2022-02-19,4013738
El Salvador,2022-01-23,11761
Spain,2022-01-05,194965
Uruguay,2022-02-06,10916
Vietnam,2022-02-19,805304
Barbados,2022-01-12,327
Norway,2022-02-12,9318
Austria,2022-01-09,43508
Cyprus,2022-01-14,5465
Sierra Leone,2022-01-13,10103
