South Sudan,2022-01-23,2682
New Caledonia,2022-01-11,130
Cuba,2022-01-08,91242
Australia,2022-02-01,211486
Saint Lucia,2022-01-03,86
Sint Maarten (Dutch part),2022-02-09,59
Guinea,2022-02-08,55
Bosnia and Herzegovina,2022-01-05,4315
Madagascar,2022-01-31,5727
Bermuda,2022-01-07,195
Indonesia,2022-02-15,1252137
Suriname,2022-01-01,269
World,2022-02-01,22072176
Ghana,2022-01-24,84487
Bahamas,2022-01-26,434
Bahamas,2022-02-12,325
Portugal,2022-02-08,69606
Portugal,2022-01-17,81069
Isle of Man,2022-01-31,104
China,2022-01-01,11882143
Bolivia,2022-02-17,28296
Jamaica,2022-01-21,3712
Estonia,2022-02-19,1070
Guyana,2022-02-18,1228
Hungary,2022-01-26,24961
Malaysia,2022-01-22,201118
Belarus,2022-01-04,58856
Macao,2022-01-10,2121
Macao,2022-01-12,2300
Morocco,2022-01-10,71673
Iran,2022-02-12,361372
Myanmar,2022-01-23,173992
Africa,2022-02-16,1028518
Cyprus,2022-01-01,3393
Aruba,2022-01-20,67
Cote d'Ivoire,2022-02-03,65578
Pakistan,2022-02-16,1897034
England,2022-02-06,61966
San Marino,2022-01-19,280
Isle of Man,2022-01-05,340
Zimbabwe,2022-01-06,12463
Thailand,2022-01-22,437526
Seychelles,2022-01-05,347
Guyana,2022-01-27,2052
Sudan,2022-01-31,136654
Canada,2022-02-07,164568
Kosovo,2022-02-10,1562
New Caledonia,2022-01-15,180
Timor,2022-01-07,1089
Sweden,2022-02-16,32810
Wallis and Futuna,2022-01-06,7
Bahrain,2022-01-19,4013
Curacao,2022-01-07,1421
Cote d'Ivoire,2022-01-29,27394
France,2022-01-03,387073
Portugal,2022-02-19,44910
Democratic Republic of Congo,2022-01-11,5079
Nicaragua,2022-01-21,37762
Pakistan,2022-01-30,545584
England,2022-01-15,144365
Upper middle income,2022-02-19,9250736
United States,2022-01-28,693212
Denmark,2022-02-14,3516
Switzerland,2022-01-07,61111
Ukraine,2022-01-30,64070
Sierra Leone,2022-01-13,10103
Guinea,2022-02-04,5892
Guernsey,2022-01-28,73
Mongolia,2022-01-14,3945
Jersey,2022-01-19,250
England,2022-01-17,125443
Turkey,2022-02-05,161370
Bulgaria,2022-01-07,19702
Brazil,2022-01-04,434515
India,2022-02-06,5503435
Honduras,2022-01-14,7298
Venezuela,2022-02-06,200926
Kosovo,2022-02-11,1408
Aruba,2022-02-03,65
Algeria,2022-01-17,16222
Algeria,2022-02-03,16222
Uruguay,2022-01-26,18384
Central African Republic,2022-02-05,6940
Bahrain,2022-01-08,5495
United Kingdom,2022-01-23,116924
Sri Lanka,2022-01-21,71952
Norway,2022-01-05,31685
Greece,2022-02-18,25339
Lithuania,2022-02-08,2033
Low income,2022-01-28,405463
Oman,2022-01-21,14200
Niger,2022-01-22,972
Argentina,2022-01-21,369693
Bulgaria,2022-02-09,6356
Anguilla,2022-01-30,29
Tunisia,2022-01-12,18773
Ethiopia,2022-01-18,1157
Guernsey,2022-01-01,1747
Thailand,2022-02-19,222202
United Kingdom,2022-02-05,78398
Ethiopia,2022-02-15,21194
Cyprus,2022-01-08,3393
Sweden,2022-01-22,76392
Liberia,2022-01-31,1580
Chile,2022-01-09,113270
Cameroon,2022-01-14,254
United Arab Emirates,2022-02-05,26411
Greenland,2022-01-03,7
Trinidad and Tobago,2022-01-03,2593
Sweden,2022-01-23,77902
Kenya,2022-01-11,66989
Slovenia,2022-01-29,2647
India,2022-01-03,6582722
England,2022-02-04,69450
European Union,2022-02-17,902744
South Africa,2022-02-09,52273
Belgium,2022-02-17,31034
Turkey,2022-02-18,126323
Moldova,2022-02-09,5268
Canada,2022-01-01,237805
Oceania,2022-01-31,283730
Indonesia,2022-01-04,1483946
Cuba,2022-02-02,61544
Tunisia,2022-01-09,29284
Qatar,2022-02-03,24921
United Kingdom,2022-01-26,109358
Colombia,2022-02-15,220320
British Virgin Islands,2022-01-18,23
North America,2022-02-16,1175603
North America,2022-01-17,2306097
Greenland,2022-01-21,52
Macao,2022-01-07,1585
Comoros,2022-01-01,2309
Bolivia,2022-01-07,99077
Aruba,2022-01-30,58
Austria,2022-01-05,39392
Central African Republic,2022-01-02,3596
Italy,2022-01-25,542757
North Macedonia,2022-01-20,1336
Uzbekistan,2022-01-26,3947
Egypt,2022-01-28,251646
Ireland,2022-02-03,8983
Lebanon,2022-02-10,9971
Vietnam,2022-01-24,1071688
Cameroon,2022-01-10,254
Jersey,2022-01-27,155
Latvia,2022-01-27,5951
Nepal,2022-02-06,372902
Liechtenstein,2022-01-21,213
British Virgin Islands,2022-02-03,7
Guernsey,2022-02-02,65
Ireland,2022-02-16,7869
Bermuda,2022-01-10,157
Azerbaijan,2022-01-28,24491
Lower middle income,2022-02-15,9432391
Spain,2022-02-14,74019
Kosovo,2022-01-12,3090
South America,2022-02-11,2177765
Northern Ireland,2022-02-19,2030
Belgium,2022-02-05,31445
Kiribati,2022-01-25,330
Canada,2022-02-15,109533
Sri Lanka,2022-01-15,80351
Ghana,2022-01-10,59476
Myanmar,2022-02-01,117444
Saint Kitts and Nevis,2022-02-08,192
South Africa,2022-02-06,53914
Papua New Guinea,2022-01-14,432
World,2022-01-12,36485514
Jordan,2022-02-07,15159
India,2022-02-14,4811658
Isle of Man,2022-01-19,125
Portugal,2022-02-05,73875
Hong Kong,2022-02-20,86323
Saint Lucia,2022-01-08,104
Georgia,2022-01-24,5126
Oman,2022-02-05,14003
Cook Islands,2022-01-26,6
Chad,2022-01-12,2544
Portugal,2022-01-05,58094
Latvia,2022-02-17,2146
Saint Vincent and the Grenadines,2022-02-04,198
India,2022-01-31,5909456
Moldova,2022-01-27,6279
Andorra,2022-01-04,865
Saint Kitts and Nevis,2022-01-10,83
Kosovo,2022-01-30,4308
Israel,2022-02-16,4706
Oceania,2022-02-05,224484
Saint Kitts and Nevis,2022-01-15,58
Russia,2022-01-21,221956
Lithuania,2022-01-14,11744
Luxembourg,2022-01-02,4428
North America,2022-02-12,1225084
French Polynesia,2022-01-07,453
Pakistan,2022-01-17,728558
Macao,2022-01-24,2597
Burundi,2022-01-02,41
Isle of Man,2022-01-14,244
Ukraine,2022-01-24,66906
Finland,2022-01-16,37433
South Korea,2022-01-16,414069
Yemen,2022-01-10,1926
Kuwait,2022-01-29,12237
Iraq,2022-01-23,47769
Sudan,2022-01-02,8915
Niger,2022-01-18,972
Turkey,2022-02-04,160469
Trinidad and Tobago,2022-01-01,2593
Bulgaria,2022-01-26,9681
Algeria,2022-01-07,22589
Guyana,2022-01-08,2051
Spain,2022-01-18,231475
Oman,2022-01-13,11708
Senegal,2022-01-14,4472
Greece,2022-02-11,35183
Uzbekistan,2022-01-25,3947
Kenya,2022-02-10,225809
Lower middle income,2022-01-14,17264453
North Macedonia,2022-01-25,1128
San Marino,2022-01-11,159
Venezuela,2022-01-19,126261
Greenland,2022-02-13,12
Paraguay,2022-01-04,28837
Scotland,2022-01-10,23218
Asia,2022-01-28,16899598
Syria,2022-01-23,2829
Afghanistan,2022-02-10,13781
Zambia,2022-01-09,19201
Gibraltar,2022-01-30,89
Liechtenstein,2022-02-12,67
Taiwan,2022-01-10,72815
Panama,2022-01-03,18711
Zambia,2022-01-03,22930
Saint Lucia,2022-02-01,69
France,2022-02-13,188777
Dominican Republic,2022-02-12,17764
South Korea,2022-02-01,231085
Brunei,2022-01-12,3371
Taiwan,2022-02-05,35525
Taiwan,2022-01-30,263755
Azerbaijan,2022-02-12,35436
Guinea,2022-01-23,99365
Sri Lanka,2022-01-30,71566
Georgia,2022-02-01,8894
Bhutan,2022-01-04,415
Vietnam,2022-02-06,202490
Argentina,2022-01-25,411449
United States,2022-01-09,1216214
Seychelles,2022-01-03,299
Trinidad and Tobago,2022-01-09,3711
Pakistan,2022-01-27,481901
Europe,2022-02-15,1403289
Japan,2022-01-25,210041
Zimbabwe,2022-01-03,10575
Suriname,2022-02-10,144
Trinidad and Tobago,2022-02-18,1567
Northern Ireland,2022-02-11,2230
World,2022-01-31,22956951
Wales,2022-01-09,16550
Fiji,2022-01-18,155
El Salvador,2022-01-18,15221
Bosnia and Herzegovina,2022-01-26,4315
Saint Kitts and Nevis,2022-02-02,41
Hong Kong,2022-01-18,38696
Lebanon,2022-01-05,15188
Ukraine,2022-01-07,45065
Lebanon,2022-02-12,10820
Kazakhstan,2022-01-20,17989
Palestine,2022-01-05,3012
Mexico,2022-02-13,407567
Aruba,2022-01-25,183
Madagascar,2022-01-14,5727
Madagascar,2022-01-03,7645
Malta,2022-01-03,6186
Belarus,2022-01-16,59185
Switzerland,2022-01-19,54508
Poland,2022-01-24,154161
Pakistan,2022-01-03,1015340
Australia,2022-01-16,278265
Bahrain,2022-02-07,2115
Guatemala,2022-02-11,48252
Russia,2022-01-14,355582
Faeroe Islands,2022-02-02,91
Botswana,2022-01-07,2733
Turks and Caicos Islands,2022-01-11,122
Cuba,2022-01-28,85586
Argentina,2022-02-09,210176
Suriname,2022-01-10,397
Serbia,2022-02-01,3718
Azerbaijan,2022-02-02,28560
Cayman Islands,2022-01-29,115
Ethiopia,2022-01-08,5787
Benin,2022-01-29,14887
Comoros,2022-02-06,3568
Mexico,2022-01-26,693042
Norway,2022-01-06,43111
Spain,2022-01-05,194965
Cameroon,2022-02-17,
Uzbekistan,2022-02-03,59371
Yemen,2022-02-04,2143
Poland,2022-02-11,72635
Indonesia,2022-02-14,1252137
England,2022-01-21,102163
Suriname,2022-02-16,137
Oman,2022-01-12,11708
Saudi Arabia,2022-01-02,223118
Canada,2022-01-29,253899
Thailand,2022-01-11,431818
Malawi,2022-01-14,3094
Kosovo,2022-01-15,3213
Vietnam,2022-01-22,1090513
United Kingdom,2022-01-17,159736
Turks and Caicos Islands,2022-02-05,105
Saint Vincent and the Grenadines,2022-01-15,82
Laos,2022-01-22,42599
Bahamas,2022-02-13,328
Malaysia,2022-01-02,144755
Namibia,2022-01-06,648
Egypt,2022-01-31,247261
Saudi Arabia,2022-02-15,112425
South Korea,2022-01-11,446444
Bosnia and Herzegovina,2022-01-07,4315
Dominica,2022-01-28,44
Taiwan,2022-02-04,35525
Saint Vincent and the Grenadines,2022-01-16,82
Czechia,2022-01-20,49821
Cape Verde,2022-01-04,968
Estonia,2022-02-10,1398
Belarus,2022-01-23,55068
Poland,2022-02-15,60111
Tajikistan,2022-01-11,65092
Benin,2022-01-28,14887
Haiti,2022-01-12,251
Kuwait,2022-02-02,5646
Indonesia,2022-02-17,1252137
Malta,2022-01-09,8191
Malaysia,2022-02-10,123283
New Caledonia,2022-02-08,101
Sri Lanka,2022-02-12,64915
Armenia,2022-01-14,7382
Argentina,2022-01-22,366013
Brazil,2022-02-16,1078073
Czechia,2022-02-04,23112
Timor,2022-02-11,649
Liechtenstein,2022-01-02,9
South Korea,2022-02-15,185890
Philippines,2022-02-14,412525
Aruba,2022-01-18,69
Thailand,2022-01-27,401917
Nepal,2022-01-08,218708
Turks and Caicos Islands,2022-01-12,122
Scotland,2022-01-12,21389
Venezuela,2022-01-11,126261
Azerbaijan,2022-01-06,12763
Comoros,2022-02-01,3742
Russia,2022-02-16,350404
Mozambique,2022-01-12,301749
England,2022-02-11,56533
Macao,2022-02-17,2557
Sudan,2022-01-16,8915
Azerbaijan,2022-01-17,24808
Egypt,2022-02-04,288007
Greece,2022-02-01,43353
Guatemala,2022-02-15,45073
Croatia,2022-02-19,2986
Brazil,2022-01-09,629585
Chile,2022-01-15,85160
Brunei,2022-01-07,3507
Maldives,2022-01-21,2347
Lithuania,2022-01-15,11531
Timor,2022-01-02,1006
Australia,2022-01-07,177590
Panama,2022-01-28,19563
British Virgin Islands,2022-01-20,22
Egypt,2022-01-14,340627
Uzbekistan,2022-01-28,3947
Oceania,2022-01-07,209670
Morocco,2022-01-07,73761
Bhutan,2022-01-25,25601
Timor,2022-01-26,1461
Yemen,2022-01-30,2671
Lithuania,2022-02-14,1297
Qatar,2022-01-09,12049
Latvia,2022-01-24,7119
Estonia,2022-02-03,2226
Montenegro,2022-02-19,318
Belize,2022-02-04,612
Cote d'Ivoire,2022-01-18,10956
Greenland,2022-01-17,51
Niger,2022-01-11,16216
Togo,2022-01-07,4723
Namibia,2022-01-15,908
Portugal,2022-01-08,62622
Namibia,2022-02-17,
Zimbabwe,2022-01-14,14013
Cuba,2022-01-03,114953
Brazil,2022-02-12,1293421
Trinidad and Tobago,2022-02-15,1529
Cambodia,2022-01-26,106755
Malta,2022-02-09,1333
Qatar,2022-02-14,17213
Kuwait,2022-02-04,5638
Libya,2022-01-28,10971
Macao,2022-01-27,2561
Democratic Republic of Congo,2022-02-07,5476
Chad,2022-01-01,2544
New Zealand,2022-02-01,47848
Greece,2022-01-05,72791
Democratic Republic of Congo,2022-01-04,6891
Croatia,2022-02-18,3070
Nicaragua,2022-01-12,28398
Paraguay,2022-01-29,12182
Poland,2022-01-30,127523
Jamaica,2022-02-16,1970
Namibia,2022-02-11,846
Vietnam,2022-01-10,1147290
Slovenia,2022-02-13,1899
Namibia,2022-01-31,7040
England,2022-01-26,89676
Mauritania,2022-01-04,63849
Cayman Islands,2022-01-18,187
Andorra,2022-01-08,865
Zimbabwe,2022-01-23,12937
Vanuatu,2022-01-22,736
Croatia,2022-01-24,11109
Macao,2022-01-15,2599
Madagascar,2022-01-05,7645
Egypt,2022-01-21,276236
Solomon Islands,2022-01-26,1156
Madagascar,2022-01-17,5727
Andorra,2022-01-03,865
Azerbaijan,2022-02-16,45875
Burundi,2022-01-29,62
Russia,2022-01-28,317609
Australia,2022-02-17,141889
Pakistan,2022-02-11,2032606
Trinidad and Tobago,2022-02-01,1907
Ecuador,2022-01-14,109621
Malawi,2022-01-31,1660
European Union,2022-01-07,2778839
European Union,2022-02-18,799928
Egypt,2022-01-11,338800
Peru,2022-01-01,199808
El Salvador,2022-01-30,8938
Portugal,2022-01-26,83701
China,2022-02-14,5966571
Liberia,2022-01-19,1580
Morocco,2022-02-04,52160
Ethiopia,2022-02-20,938536
Belize,2022-01-30,736
Myanmar,2022-01-27,148621
Portugal,2022-01-22,81743
Ukraine,2022-02-01,62493
Bhutan,2022-02-06,3110
Russia,2022-02-04,280112
Nauru,2022-01-09,0
Portugal,2022-01-27,82683
Palestine,2022-01-15,861
Liechtenstein,2022-01-31,78
Guernsey,2022-01-04,1747
French Polynesia,2022-01-15,722
Bermuda,2022-02-04,180
Central African Republic,2022-01-28,4817
Malaysia,2022-01-16,224011
Bulgaria,2022-02-19,4154
Dominica,2022-02-03,114
Pakistan,2022-02-06,1407925
Vanuatu,2022-01-08,736
Eswatini,2022-01-09,2041
Oman,2022-01-29,16068
Papua New Guinea,2022-01-20,363
Estonia,2022-01-25,3272
Benin,2022-01-30,14887
Madagascar,2022-01-29,5727
South Africa,2022-01-05,42525
Finland,2022-01-11,64540
Montenegro,2022-01-03,1155
Faeroe Islands,2022-01-06,319
Cuba,2022-01-30,78778
French Polynesia,2022-02-09,214
Lower middle income,2022-01-11,17786585
Costa Rica,2022-01-22,13210
Bermuda,2022-02-09,183
Georgia,2022-02-02,8581
Brunei,2022-01-26,2218
Wales,2022-02-07,3599
Egypt,2022-01-06,399467
Sao Tome and Principe,2022-02-17,
Jordan,2022-01-18,35491
Chile,2022-02-02,52639
Qatar,2022-01-13,17028
Macao,2022-02-01,1521
Sudan,2022-01-22,12090
Mexico,2022-02-01,662180
Vietnam,2022-01-06,972092
Estonia,2022-01-19,4194
Gibraltar,2022-02-02,80
South Sudan,2022-01-05,810
Taiwan,2022-01-26,355421
Scotland,2022-01-20,16095
Aruba,2022-02-02,62
Faeroe Islands,2022-01-11,431
Moldova,2022-01-11,3872
Yemen,2022-02-08,1995
Kiribati,2022-01-26,330
Guernsey,2022-01-11,283
Panama,2022-01-10,23610
Botswana,2022-01-19,2733
North Macedonia,2022-01-09,1615
Indonesia,2022-02-11,1252137
Zambia,2022-02-05,14029
Slovenia,2022-02-08,2469
South Sudan,2022-01-27,2834
Suriname,2022-01-28,257
Equatorial Guinea,2022-01-14,192
Luxembourg,2022-01-01,4435
Saint Vincent and the Grenadines,2022-01-18,82
Bahrain,2022-01-18,4340
Mozambique,2022-01-10,268237
Senegal,2022-01-03,459
Denmark,2022-02-11,4081
Namibia,2022-02-02,846
Benin,2022-02-01,14887
Saint Kitts and Nevis,2022-01-12,80
Guinea-Bissau,2022-01-11,104
Upper middle income,2022-01-21,9493064
Tajikistan,2022-01-10,65092
Mongolia,2022-01-02,3493
Nigeria,2022-01-02,136694
Moldova,2022-01-08,2926
Democratic Republic of Congo,2022-01-23,4465
Ukraine,2022-01-13,63641
San Marino,2022-01-30,233
Honduras,2022-01-15,13399
Yemen,2022-01-28,2948
Saint Kitts and Nevis,2022-01-28,41
Qatar,2022-01-07,9749
Oman,2022-02-03,14829
Syria,2022-02-08,2829
Guernsey,2022-01-26,77
Estonia,2022-01-28,2753
Estonia,2022-01-17,4585
Mauritania,2022-01-02,68628
Serbia,2022-01-21,5731
Saint Vincent and the Grenadines,2022-02-10,225
Somalia,2022-01-09,5028
France,2022-01-16,533325
Brazil,2022-02-18,1042696
Honduras,2022-01-04,35062
Hungary,2022-01-03,10347
Malta,2022-01-27,2670
Samoa,2022-02-13,401
Moldova,2022-02-15,5168
Rwanda,2022-01-08,127901
South Sudan,2022-01-13,1129
Anguilla,2022-01-23,29
Nicaragua,2022-01-05,21715
Qatar,2022-02-02,26507
Israel,2022-01-25,14231
Mongolia,2022-01-01,3504
Azerbaijan,2022-01-09,21727
Guernsey,2022-02-05,78
Paraguay,2022-01-24,14718
Serbia,2022-01-27,4200
South Africa,2022-01-12,72144
Spain,2022-01-20,241351
Czechia,2022-02-02,27895
Brazil,2022-02-04,1040783
Scotland,2022-02-11,6217
Hungary,2022-01-07,19036
Maldives,2022-01-06,278
Iraq,2022-02-10,40689
Belize,2022-01-10,546
Austria,2022-01-02,35485
United Kingdom,2022-01-18,150437
Denmark,2022-01-25,19966
Fiji,2022-02-13,333
Barbados,2022-02-19,132
Samoa,2022-02-03,401
Suriname,2022-01-09,369
